Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
February 2008,Madina CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2008,"Police Clinic, Bolgatanga ",,,,,,,,,,,,,,,,,2,,,,,,,3,,,5
February 2008,Nyariga Clinic,,,27,,,,,,,,,,1,,,,,,,,,,,5,,6,
February 2008,Anateem CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2008,Kunkwa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Sumbrungu Health Centre,14,0,163,,,1,,2,,,,,,,,,,,,,,,,1,,,2
March 2008,"Regional Hospital, Bolgatanga",,,,,,,,,,,,,15,45,,,118,,,,12,10,,44,10,,
March 2008,Dachio CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Zuarungu Health Centre,12,0,80,,,3,,,,,,,1,17,,,,,,,,,,21,,25,7
March 2008,Aguusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
March 2008,Yipala (Bolga) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Azorebisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Asakunde Memorial Clinic,,,,,,,,,,,,,5,12,,,29,,2,,,,,233,,36,
March 2008,Sokabisi Health Centre,,,25,,,,,,,,,,,,,,,,,,,,,1,,2,
March 2008,Afrikids Medical Centre,,,,,,,,,,,,,81,34,,,17,,7,,,2,,119,5,312,4
March 2008,Kalbeo CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Yorogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Kumbosco CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Katanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Sherigu Health Centre,3,0,48,,,1,,1,,,,,,,,,,,,,,,,,,21,2
March 2008,Dorongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Nyokorko CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Presby Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Rhema Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Yikene CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Gambibgo Clinic,3,0,46,,,,,,,,,,,,,,,,4,,,,,5,,2,
March 2008,Tindonsobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Bolga Health Centre,14,0,128,,,,,,,,,,,1,,,1,,,,,1,,4,,4,17
March 2008,Coronation Health Centre,3,0,232,,,1,,2,,,,,1,14,,,,,,,,,,18,,37,
March 2008,Zuarungu-moshie Clinic,1,0,83,,,,,,,,,,,,,,,,,,,,,1,,8,2
March 2008,Yarigabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Amiah Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Madina CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,"Police Clinic, Bolgatanga ",,,,,,,,,,,,,2,4,,,,,,,,,,,,,3
March 2008,Nyariga Clinic,,,20,,,,,,,,,,,,,,4,,2,,,,,1,,4,
March 2008,Anateem CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Kunkwa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Sumbrungu Health Centre,9,0,154,,,,,,,,,,,,,,,,,,,,,,,,1
April 2008,"Regional Hospital, Bolgatanga",202,0,307,34,,17,,35,,1,,,19,27,,,86,,3,,16,14,,26,,33,20
April 2008,Dachio CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Zuarungu Health Centre,20,0,124,,,,,1,,,,,,18,,,,,,,,2,,35,,25,
April 2008,Aguusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Yipala (Bolga) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Azorebisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Asakunde Memorial Clinic,,,,,,,,,,,,,31,27,,,25,,,,,,,134,,188,265
April 2008,Sokabisi Health Centre,,,38,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Afrikids Medical Centre,,,,,,,,,,,,,73,19,,,2,,12,,1,3,,188,4,259,
April 2008,Kalbeo CHPS,,,,,,,,,,,,,,,,,,,1,,,,,1,,,
April 2008,Yorogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Kumbosco CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Katanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Sherigu Health Centre,6,0,38,,,1,,,,,,,,,,,5,,,,,,,6,,21,3
April 2008,Dorongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Nyokorko CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Presby Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Rhema Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Yikene CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Gambibgo Clinic,2,0,31,,,1,,1,,,,,,,,,,,3,,,,,5,,1,
April 2008,Tindonsobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Bolga Health Centre,9,0,166,,,,,,,,,,,6,,,3,,,,,,,62,,49,22
April 2008,Coronation Health Centre,5,0,221,,,,,,,,,,,10,,,,,,,,,,34,,68,
April 2008,Zuarungu-moshie Clinic,2,0,60,,,,,,,,,,,,,,,,1,,,,,7,,7,
April 2008,Yarigabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Amiah Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Madina CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,"Police Clinic, Bolgatanga ",,,,,,,,,,,,,4,1,,,,,,,,,,1,,,9
April 2008,Nyariga Clinic,2,0,20,,,,,8,,,,,1,,,,3,,,,,,,2,,12,1
April 2008,Anateem CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Kunkwa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Sumbrungu Health Centre,10,0,137,,,3,,3,,,,,,,,,,,,,,,,3,,,
May 2008,"Regional Hospital, Bolgatanga",207,0,397,32,,52,,21,,3,,,23,66,,,61,,7,,16,12,1,82,,8,23
May 2008,Dachio CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Zuarungu Health Centre,13,0,123,,,,,,,,,,,14,,,,,,,,7,,26,,18,4
May 2008,Aguusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,2
May 2008,Yipala (Bolga) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Azorebisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Asakunde Memorial Clinic,,,,,,,,,,,,,45,18,,,62,,,,,,,332,,44,152
May 2008,Sokabisi Health Centre,,,20,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Afrikids Medical Centre,,,,,,,,,,,,,55,31,,,16,,11,,,2,,119,7,197,6
May 2008,Kalbeo CHPS,,,,,,,,,,,,5,,,,,,,,,,,,,,,
May 2008,Yorogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Kumbosco CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Katanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Sherigu Health Centre,7,0,52,,,,,,,,,,,,,,9,,,,,,,10,,35,
May 2008,Dorongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Nyokorko CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Presby Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Rhema Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Yikene CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Gambibgo Clinic,4,0,40,,,1,,,,,,,,,,,,,5,,,,,9,,9,
May 2008,Tindonsobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Bolga Health Centre,27,0,163,,,,,3,,,,,,5,,,8,,,,1,1,,49,,34,33
May 2008,Coronation Health Centre,7,0,206,,,,,,,,,,1,2,,,3,,,,,,,23,,37,
May 2008,Zuarungu-moshie Clinic,,,50,,,,,,,,,,,,,,,,,,,,,7,,5,
May 2008,Yarigabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Amiah Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Madina CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,"Police Clinic, Bolgatanga ",,,,,,,,,,,,,3,1,,,4,,,,,,,,,,6
May 2008,Nyariga Clinic,,,22,,,,,,,,,,3,,,,1,,,,,,,3,,9,
May 2008,Anateem CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Kunkwa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Sumbrungu Health Centre,3,0,125,,,,,,,,,,,,,,,,,,,,,5,,,1
June 2008,"Regional Hospital, Bolgatanga",170,0,215,9,,12,,10,,5,,,10,104,,,71,,,,32,14,1,72,14,35,26
June 2008,Dachio CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Zuarungu Health Centre,13,0,152,,,,,,,,,,1,16,,,,,,,,2,,40,,23,
June 2008,Aguusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
June 2008,Yipala (Bolga) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Azorebisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Asakunde Memorial Clinic,,,,,,,,,,,,,36,22,,,84,,,,,,,255,,360,403
June 2008,Sokabisi Health Centre,,,27,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Afrikids Medical Centre,,,,,,,,,,,,,83,31,,,6,,11,,,2,,212,3,289,10
June 2008,Kalbeo CHPS,,,122,,,,,,,,,,,,,,,,,,,,,1,,,
June 2008,Yorogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Kumbosco CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Katanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Sherigu Health Centre,6,0,38,,,,,,,,,,,,,,3,,5,,,,,9,,31,
June 2008,Dorongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Nyokorko CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Presby Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Rhema Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Yikene CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Gambibgo Clinic,2,0,48,,,1,,1,,,,,,,,,,,7,,,,,5,,5,
June 2008,Tindonsobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Bolga Health Centre,8,0,93,,,3,,4,,,,,,11,,,3,,,,,1,,78,,60,27
June 2008,Coronation Health Centre,4,0,228,,,,,,,,,,2,1,,,2,,,,,,,45,,56,
June 2008,Zuarungu-moshie Clinic,,,65,,,,,,,,,,,,,,,,3,,,,,7,,9,1
June 2008,Yarigabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Amiah Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Madina CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,"Police Clinic, Bolgatanga ",,,,,,,,,,,,,,11,,,,,,,,,,,,,4
June 2008,Nyariga Clinic,,,40,,,,,,,,,,,,,,1,,,,,,,17,1,5,
June 2008,Anateem CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Kunkwa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Sumbrungu Health Centre,18,0,179,,,,,,,1,,,2,,,,,,,,,1,,10,,,
July 2008,"Regional Hospital, Bolgatanga",162,0,470,31,,36,,24,,4,,,26,79,,,114,,5,,16,16,,77,,77,23
July 2008,Dachio CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Zuarungu Health Centre,11,0,159,,,3,,,,,,,14,,,,,,,,,3,,7,,20,
July 2008,Aguusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,1
July 2008,Yipala (Bolga) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Azorebisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Asakunde Memorial Clinic,,,,,,,,,,,,,43,17,,,158,,5,,3,2,,340,,216,160
July 2008,Sokabisi Health Centre,,,40,,,,,,,,,,,,,,,,,,,,,5,,,
July 2008,Afrikids Medical Centre,,,,,,,,,,,,,136,24,,,8,,7,,,1,,333,1,234,4
July 2008,Kalbeo CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Yorogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Kumbosco CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Katanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Sherigu Health Centre,4,0,36,,,,,1,,,,,,,,,2,,1,,,,,26,,35,4
July 2008,Dorongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Nyokorko CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Presby Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Rhema Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Yikene CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Gambibgo Clinic,9,0,33,,,,,1,,,,,,,,,,,11,,,,,7,,8,
July 2008,Tindonsobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Bolga Health Centre,20,0,184,,,4,,7,,,,,1,13,,,2,,,,,1,,59,,55,20
July 2008,Coronation Health Centre,11,0,278,,,,,,,,,,,3,,,,,,,,,,62,,76,
July 2008,Zuarungu-moshie Clinic,8,0,85,,,2,,,,,,,,,,,,,,,,,,10,,1,
July 2008,Yarigabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Amiah Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Madina CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,"Police Clinic, Bolgatanga ",,,,,,,,,,,,,,4,,,,,,,,,,,,,
July 2008,Nyariga Clinic,1,0,30,,,,,,,,,,5,,,,,,,,,,,5,,16,
July 2008,Anateem CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Kunkwa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Sumbrungu Health Centre,16,0,149,,,1,,16,,,,,,,,,,,,,,,,8,,11,3
August 2008,"Regional Hospital, Bolgatanga",190,0,587,18,,13,,15,,6,,,73,69,,,327,,,,1,44,,630,,1005,29
August 2008,Dachio CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Zuarungu Health Centre,13,0,167,,,3,,1,,,,,6,18,,,11,,,,,4,6,65,,,15
August 2008,Aguusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,,
August 2008,Yipala (Bolga) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Azorebisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Asakunde Memorial Clinic,,,,,,,,,,,,,44,15,,,133,,6,,2,13,,479,,127,368
August 2008,Sokabisi Health Centre,,,48,,,,,,,,,,,,,,,,4,,,,,7,,,1
August 2008,Afrikids Medical Centre,,,,,,,,,,,,,161,30,,,5,,8,,,2,,349,3,212,3
August 2008,Kalbeo CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Yorogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Kumbosco CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Katanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Sherigu Health Centre,10,0,55,,,2,,2,,,,,,,,,,,5,,,,,21,,16,4
August 2008,Dorongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Nyokorko CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Presby Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Rhema Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Yikene CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Gambibgo Clinic,7,0,45,,,1,,1,,,,,,,,,,,4,,,,,,,1,
August 2008,Tindonsobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Bolga Health Centre,16,0,181,,,3,,3,,,,,,8,,,,,,,1,,,68,,56,21
August 2008,Coronation Health Centre,9,0,198,,,3,,3,,,,,,,,,,,,,,,,62,,51,
August 2008,Zuarungu-moshie Clinic,6,0,70,,,,,,,,,,4,,,,,,,,,,,10,,3,1
August 2008,Yarigabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Amiah Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Madina CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,"Police Clinic, Bolgatanga ",,,,,,,,,,,,,,4,,,6,,,,,,,,,,7
August 2008,Nyariga Clinic,2,0,40,,,,,,,,,,,,,,,,,,,,,6,,10,
August 2008,Anateem CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Kunkwa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Sumbrungu Health Centre,20,0,138,,,2,,10,,,,,1,,,,,,,,,,,13,,5,1
September 2008,"Regional Hospital, Bolgatanga",252,0,553,2,,16,,,,,,,65,58,,,173,,,,,8,,288,,13,30
September 2008,Dachio CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Zuarungu Health Centre,27,0,148,,,2,,2,,,,,3,22,,,,,,,,2,,34,,60,14
September 2008,Aguusi CHPS,,,,,,,,,,,,,,,,,,,,,,1,,3,,,1
September 2008,Yipala (Bolga) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Azorebisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Asakunde Memorial Clinic,,,,,,,,,,,,,38,28,,,46,,,,,,,256,,46,675
September 2008,Sokabisi Health Centre,,,55,,,,,2,,,,,,,,,,,,,,,,,,,
September 2008,Afrikids Medical Centre,,,,,,,,,,,,,110,31,,,6,,38,,,1,,267,3,234,4
September 2008,Kalbeo CHPS,,,3,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Yorogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Kumbosco CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Katanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Sherigu Health Centre,14,0,56,,,2,,1,,,,,,,,,1,,,,,,,12,,,3
September 2008,Dorongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Nyokorko CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Presby Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Rhema Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Yikene CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Gambibgo Clinic,10,0,53,,,1,,2,,,,,,,,,,,7,,,,,3,,,1
September 2008,Tindonsobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Bolga Health Centre,22,0,179,,,3,,1,,,,,,7,,,,,,,,,,52,,40,21
September 2008,Coronation Health Centre,4,0,169,,,3,,4,,,,,,12,,,,,,,,,,34,,82,
September 2008,Zuarungu-moshie Clinic,4,0,85,,,1,,3,,,,,2,1,,,,,1,,,,,11,,11,9
September 2008,Yarigabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Amiah Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Madina CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,"Police Clinic, Bolgatanga ",,,,,,,,,,,,,,7,,,6,,,,,,,,,,3
September 2008,Nyariga Clinic,3,0,40,,,,,,,,,,,,,,,,2,,,,,9,,37,
September 2008,Anateem CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Kunkwa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Sumbrungu Health Centre,11,0,205,,,1,,10,,,,,3,1,,,,,,,,,,30,,85,2
October 2008,"Regional Hospital, Bolgatanga",246,0,536,25,,,,22,,6,,,75,91,,,268,,28,,2,63,,342,,,24
October 2008,Dachio CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
