Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
August 2008,Nyangua CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Gia Chc,,,,,,,,,,,,,,,,,,,,,,,,10,,5,
August 2008,Kapania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Naaga Chc,3,0,37,,,,,,,,,,2,,,,,,,,,,,5,,13,33
September 2008,War Memorial Hospital,114,2,218,11,,1,,,,1,,,63,61,,,42,,3,,10,9,,435,2,382,21
September 2008,Yua Chc,,,,,,1,,,,,,,,,,,,,2,,,,,45,,27,2
September 2008,St. Jude Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Kassena Nankana Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Gongnia CHC,,,,,,,,,,,,,,,,,,,,,,,,8,,3,
September 2008,Natugnia Chc,,,,,,,,,,,,,2,,,,,,,,,,,46,,36,6
September 2008,Pungu North CHC,,,,,,,,,,,,,,,,,,,,,,,,7,,9,
September 2008,Korania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Gumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Wuru Chc,,,,,,,,,,,,,1,,,,,,,,,,,7,,4,1
September 2008,A.F.A. Memorial Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Doba Chc,,,,,,,,,,,,,,,,,,,,,,,,5,,3,
September 2008,Pungu South Chc,,,,,,,,,,,,,,,,,,,,,,,,3,,16,2
September 2008,Biu St. Martins Clinic,3,0,36,,,,,,,,,,,,,,,,7,,,1,,66,,49,1
September 2008,Navrongo Health Centre,,,370,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Zuo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Vunania Chc,3,3,34,,,,,,,,,,,,,,,,,,,,,29,,30,
September 2008,Pindaa Chc,,,,,,,,,,,,,,,,,,,,,,,,9,,3,
September 2008,Manyoro Chc,6,0,85,,,,,,,,,,,,,,1,,,,,,,41,,32,
September 2008,Kologo Health Centre,15,0,69,,,3,,,,,,,10,3,,,1,,8,,,1,,201,,152,6
September 2008,Nayagnia Chc,,,,,,,,,,,,,,,,,,,,,,,,5,,3,
September 2008,Nyangua CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Gia Chc,,,,,,,,,,,,,,,,,,,,,,,,15,,29,
September 2008,Kapania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Naaga Chc,8,0,36,,,1,,,,,,,,,,,,,,,,,,10,,14,5
October 2008,War Memorial Hospital,118,0,325,11,,,,,,,,2967,4,78,,,1,,3,,3,24,,135,2,425,4
October 2008,Yua Chc,,,,,,,,,,,,,,,,,,,4,,,,,34,,47,
October 2008,St. Jude Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Kassena Nankana Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Gongnia CHC,,,,,,,,,,,,,,,,,,,,,,,,1,,9,
October 2008,Natugnia Chc,,,,,,,,,,,,,3,,,,,,,,,,,16,,29,
October 2008,Pungu North CHC,,,,,,,,,,,,,,,,,,,,,,,,5,,5,
October 2008,Korania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Gumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Wuru Chc,,,,,,,,,,,,,2,,,,,,,,,,,5,,8,
October 2008,A.F.A. Memorial Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Doba Chc,,,,,,,,,,,,,,,,,,,,,,,,11,,6,
October 2008,Pungu South Chc,,,,,,,,,,,,,,,,,,,,,,,,1,,13,1
October 2008,Biu St. Martins Clinic,2,0,48,,,,,,,,,,,1,,,,,6,,,,,29,,48,1
October 2008,Navrongo Health Centre,,,340,,,,,,,,,,,,,,,,,,,,,1,,9,
October 2008,Zuo CHC,10,0,71,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Vunania Chc,2,0,31,,,,,,,,,,,,,,,,,,,,,5,,25,
October 2008,Pindaa Chc,,,,,,,,,,,,,,,,,,,3,,,,,2,,9,1
October 2008,Manyoro Chc,,,,,,,,,,,,,,,,,,,,,,,,24,,18,
October 2008,Kologo Health Centre,,,,,,,,,,,,,1,2,,,2,,1,,,,,55,,126,1
October 2008,Nayagnia Chc,,,,,,,,,,,,,,,,,,,,,,,,2,,6,
October 2008,Nyangua CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Gia Chc,,,,,,,,,,,,,,,,,,,,,,,,8,,8,
October 2008,Kapania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Naaga Chc,5,0,36,,,,,,,,,,,,,,,,,,,,,4,,49,5
November 2008,War Memorial Hospital,115,0,262,6,,5,,5,,,,,45,114,,,7,,5,,4,15,,5,,346,14
November 2008,Yua Chc,4,0,33,,,1,,,,,,,,,,,,,1,,,,,18,,16,
November 2008,St. Jude Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kassena Nankana Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Gongnia CHC,,,,,,,,,,,,,,,,,,,,,,,,1,,10,
November 2008,Natugnia Chc,,,,,,,,,,,,,,,,,,,,,,,,9,,22,1
November 2008,Pungu North CHC,,,,,,,,,,,,,,,,,,,,,,,,3,,6,
November 2008,Korania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Gumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Wuru Chc,,,,,,,,,,,,,4,,,,,,,,,,,2,,4,
November 2008,A.F.A. Memorial Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Doba Chc,,,,,,,,,,,,,,,,,,,,,,,,1,,6,
November 2008,Pungu South Chc,,,,,,,,,,,,,,,,,,,,,,,,,,24,
November 2008,Biu St. Martins Clinic,,,,,,,,,,,,,,2,,,1,,6,,,,,24,,29,
November 2008,Navrongo Health Centre,7,0,332,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Zuo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Vunania Chc,,,,,,,,,,,,,,,,,,,,,,,,59,,42,
November 2008,Pindaa Chc,,,,,,,,,,,,,,,,,,,,,,,,,,6,1
November 2008,Manyoro Chc,,,,,,,,,,,,,,,,,,,2,,,,,19,,16,
November 2008,Kologo Health Centre,11,0,59,,,1,,1,,,,,5,,,,1,,,,,,,22,,151,
November 2008,Nayagnia Chc,,,,,,,,,,,,,,,,,,,,,,,,2,,8,
November 2008,Nyangua CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Gia Chc,,,,,,,,,,,,,,,,,,,,,,,,5,,15,
November 2008,Kapania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Naaga Chc,7,0,36,,,,,,,,,,1,,,,,,,,,,,6,,18,14
December 2008,War Memorial Hospital,97,1,239,6,,6,,2,,,,,24,70,,,30,,3,,6,14,,10,,211,15
December 2008,Yua Chc,5,0,25,,,,,,,,,,,,,,,,2,,,,,7,,12,
December 2008,St. Jude Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kassena Nankana Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Gongnia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,10,
December 2008,Natugnia Chc,,,,,,,,,,,,,,,,,,,,,,,,9,,20,
December 2008,Pungu North CHC,,,,,,,,,,,,,,,,,,,,,,,,7,,8,
December 2008,Korania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Gumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Wuru Chc,,,,,,,,,,,,,3,,,,,,,,,,,5,,1,
December 2008,A.F.A. Memorial Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Doba Chc,,,,,,,,,,,,,,,,,,,,,,,,2,,,10
December 2008,Pungu South Chc,,,,,,,,,,,,,,,,,,,,,,,,2,,9,
December 2008,Biu St. Martins Clinic,7,0,45,,,,,,,,,,5,1,,,1,,1,,,,,24,,25,
December 2008,Navrongo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Zuo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Vunania Chc,1,0,15,,,,,,,,,,,,,,,,,,,,,42,,33,
December 2008,Pindaa Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,1
December 2008,Manyoro Chc,5,0,39,,,,,,,,,,,,,,,,,,,,,6,,20,
December 2008,Kologo Health Centre,2,0,61,,,2,,1,,,,,9,2,,,,,2,,,,,24,,132,
December 2008,Nayagnia Chc,,,,,,,,,,,,,1,,,,,,,,,,,1,,3,1
December 2008,Nyangua CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Gia Chc,,,,,,,,,,,,,,,,,,,,,,,,,,9,
December 2008,Kapania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Naaga Chc,4,0,30,,,,,,,,,,4,,,,,,,,,,,6,,14,12
January 2009,War Memorial Hospital,95,0,222,9,,12,,,,,,208,29,65,,,35,,1,,3,14,,96,2,336,15
January 2009,Yua Chc,3,0,38,,,,,,,,,,,,,,,,,,,,,16,,16,
January 2009,St. Jude Clinic,,,,,,,,,,,,,,69,,,4,,,,,2,,134,1,214,
January 2009,Kassena Nankana Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Gongnia CHC,,,,,,,,,,,,,,,,,,,,,,,,3,,12,
January 2009,Natugnia Chc,,,,,,,,,,,,,,,,,,,,,,,,8,,8,
January 2009,Pungu North CHC,,,,,,,,,,,,,,,,,,,,,,,,1,,11,
January 2009,Korania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
