Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
December 2008,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,6,,1,
December 2008,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kulungungu Health center,32,0,197,,,,,1,,,,,,1,,,,,,,,,,25,,15,7
December 2008,Kultamsi Clinic,,,,,,,,,,,,,,,,,3,,,,,,,42,,33,
December 2008,Widana Health Centre,62,0,362,,,4,,,,,,,22,5,,,12,,12,,,,,28,,28,13
December 2008,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Pusiga Health Centre,43,0,200,,,3,,2,,,,,1,11,,,4,,6,,,,,33,,135,1
January 2009,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Akunye Clinic,,,,,,,,,,,,,8,34,,,12,,12,,,,,50,,132,11
January 2009,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,8,,4,2
January 2009,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kulungungu Health center,34,0,165,,,2,,,,,,,,,,,,,,,,,,10,,6,2
January 2009,Kultamsi Clinic,,,,,,,,,,,,,,,,,4,,,,,,,74,,56,
January 2009,Widana Health Centre,54,0,366,,,1,,2,,,,,1,1,,,,,,,,,,7,,115,11
January 2009,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,
February 2009,Pusiga Health Centre,50,0,232,,,,,,,,,,4,9,,,11,,18,,,,,78,,170,7
February 2009,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Akunye Clinic,,,,,,,,,,,,,7,19,,,18,,4,,,1,,51,,180,14
February 2009,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,4,
February 2009,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kulungungu Health center,29,0,153,,,3,,2,,,,,,1,,,2,,1,,,,,9,,15,11
February 2009,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,39,,59,2
February 2009,Widana Health Centre,35,0,342,,,,,,,,,,3,9,,,16,,2,,,,,5,,112,11
February 2009,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,,
March 2009,Pusiga Health Centre,48,0,345,,,4,,2,,,,,1,12,,,11,,12,,,,,36,,141,5
March 2009,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Akunye Clinic,,,,,,,,,,,,,14,7,,,20,,6,,,,,51,,217,13
March 2009,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,9,2
March 2009,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kulungungu Health center,15,0,62,,,1,,,,,,,,,,,4,,4,,,,,12,,35,11
March 2009,Kultamsi Clinic,,,,,,,,,,,,,,,,,2,,,,,,,26,,22,2
March 2009,Widana Health Centre,45,0,395,,,,,2,,,,,,5,,,,,2,,,,,7,,1,7
March 2009,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Pusiga Health Centre,64,0,369,,,5,,2,,,,,2,8,,,16,,32,,,1,,32,,118,4
April 2009,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Akunye Clinic,,,,,,,,,,,,,10,19,,,17,,9,,,,,34,,170,13
April 2009,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,5,
April 2009,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kulungungu Health center,21,0,168,,,1,,2,,,,,,,,,1,,,,,,,7,,14,10
April 2009,Kultamsi Clinic,,,,,,,,,,,,,,,,,2,,,,,,,38,,27,
April 2009,Widana Health Centre,55,0,302,,,2,,2,,,,,,9,,,1,,1,,,,,11,,64,11
April 2009,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Pusiga Health Centre,45,0,237,,,2,,1,,1,,,2,9,,,8,,36,,,,,65,,111,9
May 2009,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Akunye Clinic,,,,,,,,,,,,,12,20,,,17,,9,,,,,69,,174,
May 2009,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,3,
May 2009,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kulungungu Health center,27,0,135,,,,,1,,,,,,2,,,,,2,,,1,,4,,13,10
May 2009,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,37,,21,
May 2009,Widana Health Centre,57,0,360,,,3,,3,,,,,1,6,,,,,1,,,,,16,,72,7
May 2009,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Pusiga Health Centre,34,0,297,,,5,,1,,,,,1,5,,,21,,,,,,,58,,75,3
June 2009,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Akunye Clinic,,,,,,,,,,,,,7,,,,,,9,,,,,106,,189,8
June 2009,Tindanatinga CHPS,,,,,,,,,,,,,,,,,2,,,,,,,1,,,
June 2009,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kulungungu Health center,30,0,194,,,3,,3,,,,,,5,,,,,9,,,,,18,,20,5
June 2009,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,48,,14,
June 2009,Widana Health Centre,48,0,478,,,,,,,,,,6,4,,,,,,,,,,26,,43,20
June 2009,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Pusiga Health Centre,36,0,388,,,2,,7,,,,,1,8,,,9,,24,,,,1,79,,178,15
July 2009,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Akunye Clinic,,,,,,,,,,,,,8,34,,,,,14,,,,,53,,399,30
July 2009,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,,
July 2009,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,1
July 2009,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kulungungu Health center,22,0,137,,,1,,2,,1,,,,,,,,,6,,,,,56,,18,28
July 2009,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,1,,,,,39,,33,
July 2009,Widana Health Centre,47,0,506,,,2,,2,,,,1146,1,2,,,3,,,,,,,5,,36,9
July 2009,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,2
August 2009,Pusiga Health Centre,38,0,361,,,7,,11,,1,,,1,10,,,1,,29,,,,,107,,293,9
August 2009,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Akunye Clinic,,,,,,,,,,,,,11,29,,,11,,,,,1,8,74,,370,47
August 2009,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,7,,,
August 2009,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,2
August 2009,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kulungungu Health center,30,0,172,,,,,2,,,,,,,,,,,,,,,,19,,79,21
August 2009,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,20,,,,,55,,49,
August 2009,Widana Health Centre,58,0,510,,,8,,7,,,,1398,1,5,,,,,,,,,,1,,146,9
August 2009,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,2
September 2009,Pusiga Health Centre,57,0,307,,,3,,3,,,,,,3,,,16,,24,,,,,59,,280,2
September 2009,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Akunye Clinic,,,,,,,,,,,,,15,60,,,15,,,,,,,130,,750,48
September 2009,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
September 2009,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Kulungungu Health center,27,0,134,,,,,2,,1,,,,1,,,,,,,,,,12,,41,31
September 2009,Kultamsi Clinic,,,,,,,,,,,,,,,,,2,,,,,,,47,,61,
September 2009,Widana Health Centre,92,0,388,,,9,,,,,,,5,5,,,,,,,,,,2,,41,8
September 2009,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,5,1
October 2009,Pusiga Health Centre,44,0,331,,,7,,4,,,,,4,,,,7,,23,,,,,65,,493,13
October 2009,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Akunye Clinic,,,,,,,,,,,,,13,52,,,13,,5,,,,,77,,829,113
October 2009,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Kulungungu Health center,40,0,146,,,,,1,,,,,,,,,1,,,,,,,19,,49,19
October 2009,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,1,,,,,45,,41,
October 2009,Widana Health Centre,60,0,375,,,4,,3,,,,,,8,,,,,,,,,,14,,44,20
October 2009,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,11,
November 2009,Pusiga Health Centre,55,0,295,,,8,,6,,,,,4,6,,,15,,23,,,,,59,,314,6
November 2009,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Akunye Clinic,,,,,,,,,,,,,21,35,,,17,,5,,,3,,94,,465,32
November 2009,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kulungungu Health center,26,0,178,,,1,,1,,,,,,,,,1,,,,,,,12,,24,14
November 2009,Kultamsi Clinic,,,,,,,,,,,,,,,,,2,,,,,,,63,,59,
November 2009,Widana Health Centre,50,0,354,,,1,,1,,,84,16,4,7,,,,,9,,,1,,6,,41,8
November 2009,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,3,
December 2009,Pusiga Health Centre,54,0,226,,,6,,8,,1,,,2,8,,,5,,30,,,,,43,,359,7
December 2009,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Akunye Clinic,,,,,,,,,,,,,9,27,,,19,,4,,,,,77,,313,48
December 2009,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,1,,,,,7,,,
December 2009,Nakom CHPS,,,,,,,,,,,,4,,,,,,,,,,,,1,,6,
December 2009,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kulungungu Health center,17,0,126,,,1,,1,,,,285,,1,,,1,,1,,,,,21,,21,20
December 2009,Kultamsi Clinic,,,,,,,,,,,,54,,,,,,,,,,,,53,,28,
December 2009,Widana Health Centre,66,0,394,,,3,,1,,,481,215,3,3,,,18,,,,,2,,19,,122,5
December 2009,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,2,
January 2010,Pusiga Health Centre,45,0,211,,,4,,1,,,,,,1,,,1,,8,,,,,40,,246,
January 2010,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Akunye Clinic,,,,,,,,,,,,,7,42,,,16,,1,,,,,80,,244,45
January 2010,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,
January 2010,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,3,
January 2010,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kulungungu Health center,31,0,180,,,1,,2,,,,,,,,,3,,,,,,,11,,19,13
January 2010,Kultamsi Clinic,,,,,,,,,,,,,,,,,1,,,,,,,48,,27,
January 2010,Widana Health Centre,56,0,369,,,4,,3,,,49,112,2,3,,,1,,,,,,,11,,78,5
January 2010,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,1,,,,,1,,6,2
February 2010,Pusiga Health Centre,41,0,330,,,6,,4,,,,,1,3,,,11,,16,,,,,33,,227,11
February 2010,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Akunye Clinic,,,,,,,,,,,,,9,33,,,14,,6,,,,,45,,266,21
February 2010,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,2
February 2010,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kulungungu Health center,40,0,181,,,1,,1,,,,,,,,,1,,,,,,,7,,20,
February 2010,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,39,,36,
February 2010,Widana Health Centre,64,0,326,,,,,6,,,66,90,15,11,,,3,,,,,2,,18,,88,4
February 2010,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,4,1
March 2010,Pusiga Health Centre,54,0,240,,,4,,6,,,,,3,12,,,13,,36,,,,,47,,508,9
March 2010,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Akunye Clinic,,,,,,,,,,,,,33,42,,,14,,2,,,,,79,,576,63
March 2010,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,1,
March 2010,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kulungungu Health center,36,0,199,,,2,,4,,,,,,,,,,,,,,,,15,,29,7
March 2010,Kultamsi Clinic,,,,,,,,,,,,,,,,,3,,,,,,,49,,34,
March 2010,Widana Health Centre,47,0,387,,,2,,11,,,218,209,15,17,,,8,,6,,,,,31,,95,19
March 2010,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,10,1
April 2010,Pusiga Health Centre,54,0,310,,,6,,7,,,,,2,4,,,3,,37,,,,,43,,306,6
April 2010,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Akunye Clinic,,,,,,,,,,,,,18,49,,,8,,,,,,,69,,380,
April 2010,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kulungungu Health center,35,0,145,,,4,,6,,,,,,,,,,,1,,,,,8,,24,4
April 2010,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,2,,,31,,23,
April 2010,Widana Health Centre,60,0,323,,,4,,2,,,25,51,15,12,,,12,,14,,,,,15,,50,4
April 2010,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Pusiga Health Centre,43,0,216,,,6,,6,,1,,,4,12,,,9,,29,,,,,44,,160,5
May 2010,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Akunye Clinic,,,,,,,,,,,,,10,25,,,5,,2,,1,,,103,,200,11
May 2010,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,
May 2010,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kulungungu Health center,38,0,147,,,1,,1,,,,,,,,,,,,,,,,8,,16,2
May 2010,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,4,,,34,,22,
May 2010,Widana Health Centre,59,0,343,,,4,,2,,,185,7,8,9,,,,,8,,,,,7,,29,21
