Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
January 2009,Kulfuo Health Center,1,0,119,,,,,,,,,,,,,,2,,6,,,1,,10,,16,
January 2009,Wuru CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Pieng CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Nmanduonu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Nabulo Health Centre,3,0,63,,,,,,,,,,4,,,,3,,7,,,,,2,,10,2
January 2009,Kunchogu Health Center,,,22,,,,,,,,,,,,,,1,,7,,2,,,1,,10,1
January 2009,Bichembelle CHPS ,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Virtue medical center,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Bugubelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Mama Mary,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Tumu Hospital,44,0,227,4,,2,,7,,,,,1,87,,,9,,35,,5,2,,54,,192,
February 2009,Sakai CHPS,,,61,,,,,,,,,,,,,,1,,5,,,,,,,63,
February 2009,Kassana CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Nabugubelle Health Center,,,,,,,,,,,,,3,1,,,,,8,,,1,,9,,22,3
February 2009,Wallembelle Health Center,5,0,94,,,,,,,,,,6,14,,,1,,1,,4,,,7,,56,
February 2009,Santijan CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Bawiesibelle CHPS,,,17,,,1,,,,,,,2,,,,,,2,,,,,,,5,
February 2009,Chinchang CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Tumu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kulfuo Health Center,,,67,,,,,,,,,,,,,,4,,7,,,,,7,,22,
February 2009,Wuru CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Pieng CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Nmanduonu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Nabulo Health Centre,3,0,59,,,,,,,,,,3,,,,3,,7,,,,,2,,17,2
February 2009,Kunchogu Health Center,,,31,,,,,,,,,,1,,,,,,3,,,,,,,3,
February 2009,Bichembelle CHPS ,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Virtue medical center,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Bugubelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Mama Mary,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Tumu Hospital,47,1,206,2,,2,,,,,,,,33,,,17,,,,7,3,1,25,,151,
March 2009,Sakai CHPS,3,0,5,,,,,,,,,,,,,,4,,11,,,,,13,,53,14
March 2009,Kassana CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Nabugubelle Health Center,2,0,57,,,1,,2,,,,,5,1,,,3,,4,,1,,1,20,,37,7
March 2009,Wallembelle Health Center,3,0,106,,,,,,,,,,,8,,,1,,,,6,,,6,,87,
March 2009,Santijan CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Bawiesibelle CHPS,,,13,,,,,,,,,22,2,,,,,,1,,2,,,1,,3,
March 2009,Chinchang CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Tumu Health Centre,2,0,5,,,,,1,,,,,,,,,,,,,,,,,,,
March 2009,Kulfuo Health Center,1,0,69,,,1,,,,,,,,,,,1,,8,,1,,,4,,28,2
March 2009,Wuru CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Pieng CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Nmanduonu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Nabulo Health Centre,5,0,53,,,,,,,,,,2,,,,,,10,,7,,,,,11,1
March 2009,Kunchogu Health Center,,,35,,,,,,,,,,7,,,,,,1,,3,,3,2,,7,11
March 2009,Bichembelle CHPS ,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Virtue medical center,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Bugubelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Mama Mary,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Tumu Hospital,39,0,198,3,,2,,6,,,,,1,24,,,18,,,,2,6,,17,,309,
April 2009,Sakai CHPS,,,53,,,,,,,,,,,,,,3,,4,,,,,18,,63,9
April 2009,Kassana CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Nabugubelle Health Center,3,0,40,,,1,,,,,,,3,,,,1,,10,,,,1,2,,33,3
April 2009,Wallembelle Health Center,12,0,67,,,,,,,,,,2,9,,,3,,,,9,,,3,,45,
April 2009,Santijan CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Bawiesibelle CHPS,2,0,18,,,,,,,,,27,2,,,,3,,1,,2,,,,,,
April 2009,Chinchang CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Tumu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kulfuo Health Center,,,53,,,,,,,,,,,,,,,,5,,2,,,5,,27,
April 2009,Wuru CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Pieng CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Nmanduonu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Nabulo Health Centre,4,0,61,,,1,,,,,,,5,,,,5,,5,,3,,,,,14,5
