Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
February 2008,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2008,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2008,Lawra Hospital,36,0,166,2,,7,,,,,,,21,91,,,3,,9,,4,7,,92,4,247,1
February 2008,Dikpe CHPS,,,3,,,,,,,,,,,,,,,,1,,,,,,,,
February 2008,Eremon Health Center,7,0,92,,,,,2,,,,,17,,,,,,13,,,1,,6,,10,12
February 2008,Zambo Health Center,4,0,114,,,10,,15,,,,,1,,,,,,3,,,,,3,,20,1
February 2008,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2008,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2008,Biro CHPS,,,21,,,,,,,,,,,,,,,,,,,,,,,,
February 2008,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Nanyaare CHPS,,,34,,,,,,,,,,,,,,,,,,,,,4,,6,4
March 2008,Tanchara CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Lawra Urban Health  Centre,,,22,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Gbier CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,
March 2008,Dowine Health Center,3,0,48,,,,,,,,,,1,,,,,,1,,,,,9,,7,10
March 2008,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Lawra Hospital,44,0,156,1,,,,,,,,,14,55,,,,,15,,3,8,,53,3,149,
March 2008,Dikpe CHPS,,,1,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Eremon Health Center,6,0,91,,,5,,1,,,,,24,,,,,,10,,,1,,,,7,16
March 2008,Zambo Health Center,5,0,83,,,,,,,,,,,,,,,,2,,,,,,,25,10
March 2008,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2008,Biro CHPS,,,17,,,,,,,,,,1,,,,,,,,,,,,,,
March 2008,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Nanyaare CHPS,,,37,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Tanchara CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Lawra Urban Health  Centre,,,18,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Gbier CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,1,
April 2008,Dowine Health Center,4,0,37,,,2,,,,,,,2,1,,,1,,,,,,,6,,5,6
April 2008,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Lawra Hospital,44,0,110,1,,9,,8,,2,,,5,89,,,9,,15,,11,18,,78,,165,
April 2008,Dikpe CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,,3
April 2008,Eremon Health Center,6,0,80,,,1,,4,,,,,25,,,,,,10,,,,,1,,11,17
April 2008,Zambo Health Center,2,0,71,,,6,,10,,,,,,,,,,,1,,,,,2,,7,4
April 2008,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Biro CHPS,,,19,,,,,,,,,,,,,,,,,,,,,,,,
April 2008,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Nanyaare CHPS,,,28,,,1,,1,,,,,,,,,,,,,,,,,,9,5
May 2008,Tanchara CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Lawra Urban Health  Centre,,,16,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Gbier CHPS,,,7,,,,,1,,,,,,,,,,,,,,,,,,,1
May 2008,Dowine Health Center,3,0,40,,,2,,,,,,,1,1,,,,,,,,2,,4,,1,5
May 2008,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Lawra Hospital,31,0,136,1,,1,,1,,,,,22,50,,,11,,12,,21,3,1,102,3,112,
May 2008,Dikpe CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Eremon Health Center,,,77,,,2,,2,,,,,7,,,,1,,5,,,1,,,,9,44
May 2008,Zambo Health Center,2,0,71,,,3,,7,,,,,,,,,,,1,,,,,,,4,4
May 2008,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2008,Biro CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,,1
May 2008,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Nanyaare CHPS,,,21,,,1,,,,,,,,,,,,,,,,,,1,,4,5
June 2008,Tanchara CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Lawra Urban Health  Centre,,,37,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Gbier CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,9
June 2008,Dowine Health Center,2,0,24,,,1,,,,,,,,1,,,,,,,,,,,,7,7
June 2008,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Lawra Hospital,30,0,134,4,,,,,,,,,37,58,,,6,,13,,2,8,,123,2,121,
June 2008,Dikpe CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,1
June 2008,Eremon Health Center,5,0,69,,,1,,1,,,,,25,1,,,2,,16,,,1,,2,,12,18
June 2008,Zambo Health Center,2,0,42,,,1,,8,,,,,,,,,,,4,,,,,3,,17,1
June 2008,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2008,Biro CHPS,,,9,,,,,,,,,,1,,,,,,,,,,,,,,2
June 2008,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Nanyaare CHPS,,,22,,,,,,,,,,,,,,,,,,,,,4,,15,
July 2008,Tanchara CHPS,,,3,,,,,,,1,,,,,,,,,,,,,,,,,
July 2008,Lawra Urban Health  Centre,,,30,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Gbier CHPS,,,5,,,,,,,,,,,,,,,,,,,,,1,,,
July 2008,Dowine Health Center,6,0,32,,,1,,,,,,,,,,,,,3,,,,,11,,6,2
July 2008,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Lawra Hospital,30,0,154,,,,,,,,,,33,82,,,4,,3,,5,4,,235,,176,
July 2008,Dikpe CHPS,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,2
July 2008,Eremon Health Center,,,85,,,,,,,,,,23,,,,,,3,,,,,,,15,11
July 2008,Zambo Health Center,3,0,64,,,2,,16,,,,,,,,,,,4,,,,,4,,32,8
July 2008,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2008,Biro CHPS,,,10,,,,,,,,,,,,,,,,1,,,,,1,,,1
July 2008,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Nanyaare CHPS,,,18,,,,,,,,,,,,,,,,,,,,,6,,17,2
August 2008,Tanchara CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Lawra Urban Health  Centre,,,58,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Gbier CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,2,
August 2008,Dowine Health Center,5,0,31,,,1,,,,,,,,,,,,,2,,,1,,23,,10,6
August 2008,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Lawra Hospital,46,0,129,,,,,,,,,,17,143,,,6,,13,,12,19,,94,,131,
August 2008,Dikpe CHPS,,,3,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Eremon Health Center,10,0,88,,,,,3,,,,,44,1,,,,,8,,,1,,9,,17,11
August 2008,Zambo Health Center,2,0,50,,,1,,2,,,,,,,,,,,2,,,,,4,,18,3
August 2008,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2008,Biro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,1,
August 2008,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Nanyaare CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,15,2
September 2008,Tanchara CHPS,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Lawra Urban Health  Centre,,,81,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Gbier CHPS,,,3,,,,,,,,,,,,,,,,,,,,,1,,1,
September 2008,Dowine Health Center,3,0,36,,,4,,15,,,,,1,,,,1,,,,,,,19,,25,2
September 2008,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Lawra Hospital,35,0,130,,,5,,5,,,,,23,21,,,7,,2,,4,4,,287,,102,8
September 2008,Dikpe CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,1
September 2008,Eremon Health Center,11,0,103,,,3,,2,,,,,73,,,,2,,9,,,,,3,,49,22
September 2008,Zambo Health Center,3,0,65,,,2,,1,,,,,,,,,,,2,,,,,2,,34,3
September 2008,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Biro CHPS,,,9,,,1,,,,,,,,,,,,,,,,,,,,,
September 2008,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Nanyaare CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,5,5
October 2008,Tanchara CHPS,,,5,,,,,,,,,,,,,,,,6,,,,,,,,
October 2008,Lawra Urban Health  Centre,,,39,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Gbier CHPS,,,5,,,,,,,,,,,,,,,,,,,,,1,,,
October 2008,Dowine Health Center,2,0,53,,,,,,,,,,2,1,,,,,1,,,,,10,,33,4
October 2008,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Lawra Hospital,38,0,135,1,,4,,,,,,,42,43,,,8,,13,,2,6,,101,,217,1
October 2008,Dikpe CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Eremon Health Center,10,0,80,,,,,,,,,,14,,,,2,,4,,,,,2,,31,10
October 2008,Zambo Health Center,2,0,52,,,,,,,,,,,,,,,,2,,,,,2,,21,1
October 2008,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Biro CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Nanyaare CHPS,,,10,,,,,,,,,,,,,,,,,,,,,1,,9,2
November 2008,Tanchara CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Lawra Urban Health  Centre,,,32,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Gbier CHPS,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
November 2008,Dowine Health Center,4,0,44,,,6,,8,,,,,,,,,1,,3,,,2,1,7,1,19,3
November 2008,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Lawra Hospital,30,0,88,,,8,,,,,,,10,32,,,5,,21,,1,1,,32,4,189,4
November 2008,Dikpe CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Eremon Health Center,10,0,85,,,2,,1,,,,,15,,,,2,,6,,,3,,8,,26,7
November 2008,Zambo Health Center,4,0,69,,,2,,,,,,,,,,,,,1,,,2,,1,,23,2
November 2008,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Biro CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Nanyaare CHPS,,,21,,,,,1,,,,,,,,,,,,,,,,2,,6,2
December 2008,Tanchara CHPS,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Lawra Urban Health  Centre,,,57,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Gbier CHPS,,,5,,,,,,,,,,,,,,,,,,,,,2,,,2
December 2008,Dowine Health Center,,,35,,,2,,7,,,,,,,,,1,,1,,,,,7,,17,12
December 2008,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Lawra Hospital,20,0,104,1,,5,,5,,,,,16,31,,,15,,13,,7,4,,87,,276,20
December 2008,Dikpe CHPS,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Eremon Health Center,7,0,80,,,,,,,,,,4,,,,6,,10,,,,,,,21,18
December 2008,Zambo Health Center,,,38,,,2,,,,,,,,,,,,,1,,,,,1,,5,1
December 2008,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Biro CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Nanyaare CHPS,,,25,,,,,,,,,,,,,,,,,,,,,3,,4,4
January 2009,Tanchara CHPS,,,12,,,1,,1,,1,,,,,,,1,,,,,,,,,,
January 2009,Lawra Urban Health  Centre,,,52,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Gbier CHPS,,,7,,,,,1,,,,,,,,,,,,,,,,6,,4,6
January 2009,Dowine Health Center,3,0,43,,,1,,11,,,,,,,,,1,,2,,,,,13,,15,9
January 2009,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Lawra Hospital,19,0,104,,,1,,2,,,,,13,62,,,11,,18,,2,2,3,61,,190,
January 2009,Dikpe CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Eremon Health Center,4,0,74,,,2,,2,,1,,,5,,,,2,,2,,,,,5,,16,18
January 2009,Zambo Health Center,,,52,,,,,,,,,,,,,,,,3,,,2,,,,13,3
January 2009,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Biro CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Nanyaare CHPS,,,21,,,,,,,,,,,,,,,,,,,3,,4,,4,1
February 2009,Tanchara CHPS,1,0,8,,,,,,,,,15,,,,,,,,,,,,,,,
February 2009,Lawra Urban Health  Centre,,,44,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Gbier CHPS,,,12,,,1,,,,,,,,,,,,,,,,,,3,,1,4
February 2009,Dowine Health Center,2,0,36,,,1,,9,,,,,,1,,,2,,,,,5,,5,,17,11
February 2009,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Lawra Hospital,27,1,151,,,4,,6,,,,,19,82,,,3,,9,,,10,1,80,4,218,36
February 2009,Dikpe CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,3
February 2009,Eremon Health Center,5,0,66,,,3,,,,,,62,6,,,,2,,2,,,,,1,,14,9
February 2009,Zambo Health Center,,,37,,,,,,,,,136,3,,,,2,,6,2,,8,,8,,21,2
February 2009,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Biro CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,,2
February 2009,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Nanyaare CHPS,,,25,,,,,,,,,,,,,,,,,,,,,6,,5,2
March 2009,Tanchara CHPS,,,21,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Lawra Urban Health  Centre,,,57,,,,,,,,,,1,,,,,,,,,,,6,,2,7
March 2009,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Gbier CHPS,,,9,,,,,3,,1,,,,,,,,,,,,,,5,,2,7
March 2009,Dowine Health Center,4,0,64,,,1,,26,,,,,1,1,,,1,,7,,,1,,21,,18,5
March 2009,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Lawra Hospital,24,0,183,,,11,,,,,,,14,55,,,5,,15,,,11,,56,3,161,
March 2009,Dikpe CHPS,,,6,,,,,,,,,,1,,,,,,,,,,,,,,
March 2009,Eremon Health Center,8,0,118,,,6,,1,,,,,1,1,,,2,,,,,,,5,,7,14
March 2009,Zambo Health Center,8,0,96,,,1,,,,,,,1,,,,,,2,,,,,12,,16,3
March 2009,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Biro CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Nanyaare CHPS,,,26,,,,,,,,,,,,,,,,,,,,,2,,5,2
April 2009,Tanchara CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Lawra Urban Health  Centre,,,40,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Gbier CHPS,,,9,,,2,,1,,1,,,,,,,,,,,,,,3,,,2
April 2009,Dowine Health Center,4,0,49,,,1,,15,,,,,,1,,,1,,,1,,3,,13,,7,5
April 2009,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Lawra Hospital,38,0,199,,,,,,,,,,2,88,,,6,,11,,,26,,78,,178,
April 2009,Dikpe CHPS,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,1
April 2009,Eremon Health Center,7,0,88,,,,,,,,,54,2,,,,2,,6,,,,,1,,10,9
April 2009,Zambo Health Center,9,0,79,,,,,,,,,,,,,,5,,5,1,,4,,8,,18,8
April 2009,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Biro CHPS,,,15,,,,,,,,,,,,,,,,,,,1,,,,,
April 2009,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Nanyaare CHPS,,,25,,,,,,,,,,,,,,,,,,,3,,2,,,
May 2009,Tanchara CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Lawra Urban Health  Centre,,,37,,,,,,,,,,1,,,,1,,,,,,,9,,1,6
May 2009,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Gbier CHPS,,,15,,,,,,,,,,,,,,,,,,,,,9,,1,4
May 2009,Dowine Health Center,4,0,52,,,2,,8,,,,,,2,,,1,,5,,,1,,11,,5,4
May 2009,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Lawra Hospital,37,0,173,,,5,,,,,,,18,35,,,11,,14,,,20,,70,3,56,
May 2009,Dikpe CHPS,,,10,,,,,,,,,,1,,,,1,,,,,,,,,,2
May 2009,Eremon Health Center,7,0,86,,,4,,1,,,,,6,,,,,,7,,,,,5,,8,7
May 2009,Zambo Health Center,3,0,76,,,,,,,,,,,4,,,3,,,13,,6,,8,,12,3
May 2009,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Biro CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Nanyaare CHPS,,,21,,,,,,,,,,,,,,,,,,,1,,10,,5,3
June 2009,Tanchara CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Lawra Urban Health  Centre,,,20,,,,,,,,,,,,,,,,1,,,,,3,,1,3
June 2009,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Gbier CHPS,,,16,,,,,,,,,,,,,,,,,,,,,3,,1,3
June 2009,Dowine Health Center,4,0,48,,,3,,10,,,,,,,,,1,,5,,,,,4,,7,5
June 2009,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
